"Real wind","lastSailRotation","lastRudderRotation","speed","Ship direction","acceleration","friction","sailForcing","mass","time","ropeLenght","Apparent wind","velaOverShip","windOverVela","rudderRotation"
"(100.0, 0.0, 0.0)","0.0","0.0","1.6203101","(1.0, 0.0, 0.0)","95.84558","0.022372039","1.0","1.0","0.05536353","1.5","(98.66218, 0.0, 0.0)","0.973911","0.9974752","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","1.9062772","(1.0, 0.0, 0.0)","95.57114","0.03281756","1.0","1.0","0.058356747","1.5","(98.37969, 0.0, 0.0)","0.9739106","0.9974753","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","2.1790392","(1.0, 0.0, 0.0)","95.2933","0.04542366","1.0","1.0","0.061220456","1.5","(98.09372, 0.0, 0.0)","0.9739102","0.99747545","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","2.4420633","(1.0, 0.0, 0.0)","95.0283","0.059352648","1.0","1.0","0.063990034","1.5","(97.82096, 0.0, 0.0)","0.97390985","0.99747556","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","2.694146","(1.0, 0.0, 0.0)","94.77276","0.07454591","1.0","1.0","0.06665199","1.5","(97.55794, 0.0, 0.0)","0.9739095","0.9974756","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","2.9403768","(1.0, 0.0, 0.0)","94.52783","0.09073028","1.0","1.0","0.069259346","1.5","(97.305855, 0.0, 0.0)","0.9739091","0.99747574","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","3.185081","(1.0, 0.0, 0.0)","94.28863","0.1080727","1.0","1.0","0.071857594","1.5","(97.05962, 0.0, 0.0)","0.9739089","0.9974758","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","3.430466","(1.0, 0.0, 0.0)","94.05089","0.12680927","1.0","1.0","0.074470185","1.5","(96.81492, 0.0, 0.0)","0.97390854","0.997476","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","3.6753047","(1.0, 0.0, 0.0)","93.81248","0.14710121","1.0","1.0","0.077084154","1.5","(96.569534, 0.0, 0.0)","0.9739081","0.99747604","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","3.9243464","(1.0, 0.0, 0.0)","93.574615","0.1688483","1.0","1.0","0.07975039","1.5","(96.32469, 0.0, 0.0)","0.97390795","0.99747616","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","4.175977","(1.0, 0.0, 0.0)","93.33266","0.19250618","1.0","1.0","0.08245203","1.5","(96.07565, 0.0, 0.0)","0.9739076","0.9974762","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","4.423288","(1.0, 0.0, 0.0)","93.08818","0.21798483","1.0","1.0","0.085115","1.5","(95.82402, 0.0, 0.0)","0.9739072","0.99747634","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","4.661727","(1.0, 0.0, 0.0)","92.84794","0.24456844","1.0","1.0","0.08768985","1.5","(95.57671, 0.0, 0.0)","0.973907","0.99747646","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","4.913227","(1.0, 0.0, 0.0)","92.61627","0.27164623","1.0","1.0","0.09041335","1.5","(95.33827, 0.0, 0.0)","0.97390664","0.9974766","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","5.1720834","(1.0, 0.0, 0.0)","92.37193","0.3017475","1.0","1.0","0.09322485","1.5","(95.08678, 0.0, 0.0)","0.9739062","0.9974767","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","5.4205933","(1.0, 0.0, 0.0)","92.12045","0.33438057","1.0","1.0","0.09593234","1.5","(94.82792, 0.0, 0.0)","0.97390604","0.99747676","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","5.671651","(1.0, 0.0, 0.0)","91.87901","0.3672854","1.0","1.0","0.09867579","1.5","(94.57941, 0.0, 0.0)","0.9739057","0.9974769","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","5.92248","(1.0, 0.0, 0.0)","91.63509","0.40209532","1.0","1.0","0.10142511","1.5","(94.32835, 0.0, 0.0)","0.97390527","0.997477","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","6.1645284","(1.0, 0.0, 0.0)","91.39142","0.43844715","1.0","1.0","0.104086354","1.5","(94.07752, 0.0, 0.0)","0.9739051","0.99747705","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","6.4202876","(1.0, 0.0, 0.0)","91.15626","0.47501764","1.0","1.0","0.10690677","1.5","(93.83547, 0.0, 0.0)","0.9739047","0.9974772","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","6.6778493","(1.0, 0.0, 0.0)","90.90777","0.51525116","1.0","1.0","0.10975614","1.5","(93.57971, 0.0, 0.0)","0.9739043","0.9974773","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","6.93615","(1.0, 0.0, 0.0)","90.657555","0.55742085","1.0","1.0","0.11262296","1.5","(93.32215, 0.0, 0.0)","0.97390413","0.99747735","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","7.177086","(1.0, 0.0, 0.0)","90.40661","0.6013772","1.0","1.0","0.11530583","1.5","(93.06385, 0.0, 0.0)","0.9739038","0.9974775","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","7.4151497","(1.0, 0.0, 0.0)","90.172516","0.64388204","1.0","1.0","0.117964916","1.5","(92.822914, 0.0, 0.0)","0.97390336","0.9974776","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","7.649915","(1.0, 0.0, 0.0)","89.94125","0.68730557","1.0","1.0","0.120595224","1.5","(92.584854, 0.0, 0.0)","0.9739032","0.99747765","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","7.885184","(1.0, 0.0, 0.0)","89.71316","0.73151505","1.0","1.0","0.123239234","1.5","(92.35008, 0.0, 0.0)","0.9739028","0.99747777","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","8.1303005","(1.0, 0.0, 0.0)","89.48459","0.77720153","1.0","1.0","0.12600245","1.5","(92.114815, 0.0, 0.0)","0.9739026","0.9974778","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","8.379613","(1.0, 0.0, 0.0)","89.246445","0.8262723","1.0","1.0","0.12882207","1.5","(91.8697, 0.0, 0.0)","0.9739022","0.9974779","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","8.627565","(1.0, 0.0, 0.0)","89.00425","0.8777239","1.0","1.0","0.13163567","1.5","(91.620384, 0.0, 0.0)","0.97390205","0.997478","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","8.862675","(1.0, 0.0, 0.0)","88.76335","0.930436","1.0","1.0","0.13431244","1.5","(91.37244, 0.0, 0.0)","0.9739016","0.9974781","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","9.105759","(1.0, 0.0, 0.0)","88.53493","0.9818376","1.0","1.0","0.13708885","1.5","(91.13733, 0.0, 0.0)","0.9739013","0.99747825","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","9.349514","(1.0, 0.0, 0.0)","88.298775","1.0364355","1.0","1.0","0.1398822","1.5","(90.89424, 0.0, 0.0)","0.9739011","0.9974783","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","9.588215","(1.0, 0.0, 0.0)","88.06195","1.0926677","1.0","1.0","0.14262687","1.5","(90.65048, 0.0, 0.0)","0.97390074","0.9974784","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","9.821096","(1.0, 0.0, 0.0)","87.83006","1.1491733","1.0","1.0","0.14531353","1.5","(90.41179, 0.0, 0.0)","0.9739005","0.9974785","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","10.049966","(1.0, 0.0, 0.0)","87.6038","1.2056742","1.0","1.0","0.14796254","1.5","(90.1789, 0.0, 0.0)","0.97390014","0.99747854","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","10.283571","(1.0, 0.0, 0.0)","87.38146","1.2625227","1.0","1.0","0.15067513","1.5","(89.950035, 0.0, 0.0)","0.97389996","0.99747866","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","10.51485","(1.0, 0.0, 0.0)","87.154495","1.321898","1.0","1.0","0.15336965","1.5","(89.71643, 0.0, 0.0)","0.97389954","0.9974788","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","10.744462","(1.0, 0.0, 0.0)","86.92982","1.3820258","1.0","1.0","0.15605368","1.5","(89.48515, 0.0, 0.0)","0.97389936","0.99747884","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","10.974375","(1.0, 0.0, 0.0)","86.70674","1.4430434","1.0","1.0","0.15875016","1.5","(89.25554, 0.0, 0.0)","0.973899","0.99747896","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","11.223976","(1.0, 0.0, 0.0)","86.483376","1.5054613","1.0","1.0","0.16168742","1.5","(89.02563, 0.0, 0.0)","0.9738988","0.997479","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","11.465476","(1.0, 0.0, 0.0)","86.240875","1.5747205","1.0","1.0","0.1645398","1.5","(88.776024, 0.0, 0.0)","0.9738984","0.99747914","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","11.698627","(1.0, 0.0, 0.0)","86.00626","1.6432142","1.0","1.0","0.16730347","1.5","(88.53452, 0.0, 0.0)","0.97389823","0.9974792","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","11.93365","(1.0, 0.0, 0.0)","85.779755","1.7107235","1.0","1.0","0.17009906","1.5","(88.30138, 0.0, 0.0)","0.9738979","0.9974793","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","12.169673","(1.0, 0.0, 0.0)","85.55142","1.78015","1.0","1.0","0.17291653","1.5","(88.06635, 0.0, 0.0)","0.97389764","0.9974793","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","12.397022","(1.0, 0.0, 0.0)","85.32212","1.8512617","1.0","1.0","0.17564023","1.5","(87.83033, 0.0, 0.0)","0.9738973","0.9974795","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","12.634001","(1.0, 0.0, 0.0)","85.10126","1.921077","1.0","1.0","0.1784892","1.5","(87.60298, 0.0, 0.0)","0.9738971","0.99747956","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","12.863126","(1.0, 0.0, 0.0)","84.87103","1.9952247","1.0","1.0","0.18125388","1.5","(87.366, 0.0, 0.0)","0.9738969","0.9974796","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","13.083251","(1.0, 0.0, 0.0)","84.64842","2.0682502","1.0","1.0","0.18391947","1.5","(87.13687, 0.0, 0.0)","0.9738965","0.99747974","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","13.310048","(1.0, 0.0, 0.0)","84.43457","2.1396432","1.0","1.0","0.18667538","1.5","(86.91675, 0.0, 0.0)","0.9738963","0.9974798","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","13.532556","(1.0, 0.0, 0.0)","84.214226","2.2144673","1.0","1.0","0.1893889","1.5","(86.68995, 0.0, 0.0)","0.97389597","0.9974799","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","13.75886","(1.0, 0.0, 0.0)","83.99806","2.289126","1.0","1.0","0.19215854","1.5","(86.467445, 0.0, 0.0)","0.9738957","0.99748","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","13.983548","(1.0, 0.0, 0.0)","83.77821","2.3663278","1.0","1.0","0.19491842","1.5","(86.24114, 0.0, 0.0)","0.97389555","0.99748003","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","14.204365","(1.0, 0.0, 0.0)","83.55991","2.444245","1.0","1.0","0.19764066","1.5","(86.01645, 0.0, 0.0)","0.9738952","0.9974801","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","14.414392","(1.0, 0.0, 0.0)","83.345406","2.5220497","1.0","1.0","0.20023926","1.5","(85.79564, 0.0, 0.0)","0.973895","0.9974802","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","14.631312","(1.0, 0.0, 0.0)","83.14136","2.5971837","1.0","1.0","0.20293243","1.5","(85.58561, 0.0, 0.0)","0.9738948","0.9974803","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","14.839627","(1.0, 0.0, 0.0)","82.93061","2.6759412","1.0","1.0","0.20552811","1.5","(85.36869, 0.0, 0.0)","0.9738944","0.9974804","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","15.05029","(1.0, 0.0, 0.0)","82.728226","2.7526817","1.0","1.0","0.2081622","1.5","(85.16037, 0.0, 0.0)","0.97389424","0.99748045","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","15.254267","(1.0, 0.0, 0.0)","82.52357","2.8313904","1.0","1.0","0.21072176","1.5","(84.94971, 0.0, 0.0)","0.97389406","0.99748045","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","15.470903","(1.0, 0.0, 0.0)","82.3254","2.9086583","1.0","1.0","0.21344961","1.5","(84.745735, 0.0, 0.0)","0.97389364","0.99748063","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","15.681952","(1.0, 0.0, 0.0)","82.114944","2.9918606","1.0","1.0","0.21611696","1.5","(84.5291, 0.0, 0.0)","0.97389346","0.9974807","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","15.883849","(1.0, 0.0, 0.0)","81.909904","3.0740454","1.0","1.0","0.21867795","1.5","(84.31805, 0.0, 0.0)","0.9738933","0.99748075","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","16.082634","(1.0, 0.0, 0.0)","81.71377","3.1537082","1.0","1.0","0.2212083","1.5","(84.11615, 0.0, 0.0)","0.9738931","0.9974808","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","16.284899","(1.0, 0.0, 0.0)","81.52063","3.233139","1.0","1.0","0.22379191","1.5","(83.917366, 0.0, 0.0)","0.9738927","0.9974809","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","16.447994","(1.0, 0.0, 0.0)","81.32414","3.3149743","1.0","1.0","0.22588265","1.5","(83.7151, 0.0, 0.0)","0.9738925","0.997481","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","16.603022","(1.0, 0.0, 0.0)","81.16569","3.3817062","1.0","1.0","0.2278757","1.5","(83.552, 0.0, 0.0)","0.97389233","0.99748105","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","16.78526","(1.0, 0.0, 0.0)","81.01508","3.4457543","1.0","1.0","0.23022504","1.5","(83.39698, 0.0, 0.0)","0.97389215","0.9974811","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","16.994741","(1.0, 0.0, 0.0)","80.83803","3.5218117","1.0","1.0","0.23293447","1.5","(83.21474, 0.0, 0.0)","0.9738919","0.99748117","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","17.204","(1.0, 0.0, 0.0)","80.63452","3.6102653","1.0","1.0","0.23565125","1.5","(83.00526, 0.0, 0.0)","0.97389174","0.9974812","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","17.553932","(1.0, 0.0, 0.0)","80.43123","3.6997204","1.0","1.0","0.24021173","1.5","(82.796, 0.0, 0.0)","0.97389156","0.9974813","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","17.740875","(1.0, 0.0, 0.0)","80.09127","3.8517566","1.0","1.0","0.24266377","1.5","(82.44607, 0.0, 0.0)","0.9738912","0.9974814","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","17.911634","(1.0, 0.0, 0.0)","79.909645","3.9342332","1.0","1.0","0.24491131","1.5","(82.259125, 0.0, 0.0)","0.9738908","0.9974815","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","18.0785","(1.0, 0.0, 0.0)","79.74375","4.010333","1.0","1.0","0.24711466","1.5","(82.08836, 0.0, 0.0)","0.9738906","0.9974816","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","18.241316","(1.0, 0.0, 0.0)","79.58164","4.0854025","1.0","1.0","0.24927126","1.5","(81.9215, 0.0, 0.0)","0.9738904","0.99748164","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","18.404297","(1.0, 0.0, 0.0)","79.42346","4.15932","1.0","1.0","0.2514367","1.5","(81.75868, 0.0, 0.0)","0.97389024","0.9974817","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","18.568293","(1.0, 0.0, 0.0)","79.26513","4.233977","1.0","1.0","0.2536224","1.5","(81.5957, 0.0, 0.0)","0.97389","0.99748176","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","18.729416","(1.0, 0.0, 0.0)","79.10582","4.3097687","1.0","1.0","0.25577658","1.5","(81.43171, 0.0, 0.0)","0.97389","0.99748176","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","18.887085","(1.0, 0.0, 0.0)","78.94929","4.3848877","1.0","1.0","0.25789112","1.5","(81.270584, 0.0, 0.0)","0.9738898","0.9974818","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","19.04795","(1.0, 0.0, 0.0)","78.796104","4.459025","1.0","1.0","0.26005512","1.5","(81.112915, 0.0, 0.0)","0.97388965","0.9974818","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","19.216047","(1.0, 0.0, 0.0)","78.63983","4.5353055","1.0","1.0","0.2623235","1.5","(80.95205, 0.0, 0.0)","0.97388947","0.99748194","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","19.37936","(1.0, 0.0, 0.0)","78.476524","4.615706","1.0","1.0","0.2645346","1.5","(80.78395, 0.0, 0.0)","0.9738893","0.997482","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","19.533108","(1.0, 0.0, 0.0)","78.31786","4.694495","1.0","1.0","0.2666229","1.5","(80.620636, 0.0, 0.0)","0.97388905","0.99748206","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","19.69526","(1.0, 0.0, 0.0)","78.16849","4.7692785","1.0","1.0","0.2688321","1.5","(80.46689, 0.0, 0.0)","0.9738889","0.99748206","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","19.858707","(1.0, 0.0, 0.0)","78.01096","4.84879","1.0","1.0","0.27106613","1.5","(80.30474, 0.0, 0.0)","0.9738887","0.9974822","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","20.013592","(1.0, 0.0, 0.0)","77.85218","4.929603","1.0","1.0","0.27319008","1.5","(80.1413, 0.0, 0.0)","0.9738885","0.99748224","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","20.166624","(1.0, 0.0, 0.0)","77.7017","5.0067983","1.0","1.0","0.27529523","1.5","(79.986404, 0.0, 0.0)","0.97388834","0.9974823","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","20.331945","(1.0, 0.0, 0.0)","77.55303","5.083659","1.0","1.0","0.27757648","1.5","(79.833374, 0.0, 0.0)","0.9738881","0.99748236","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","20.502785","(1.0, 0.0, 0.0)","77.392426","5.16735","1.0","1.0","0.27994186","1.5","(79.66805, 0.0, 0.0)","0.9738879","0.9974824","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","20.658148","(1.0, 0.0, 0.0)","77.226456","5.2545524","1.0","1.0","0.28210053","1.5","(79.497215, 0.0, 0.0)","0.97388774","0.9974825","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","20.828085","(1.0, 0.0, 0.0)","77.075516","5.3344884","1.0","1.0","0.28446928","1.5","(79.34185, 0.0, 0.0)","0.97388756","0.99748254","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","20.990294","(1.0, 0.0, 0.0)","76.91042","5.422614","1.0","1.0","0.2867383","1.5","(79.17191, 0.0, 0.0)","0.9738874","0.9974826","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","21.142464","(1.0, 0.0, 0.0)","76.75284","5.5074053","1.0","1.0","0.28887415","1.5","(79.009705, 0.0, 0.0)","0.97388715","0.99748266","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","21.290932","(1.0, 0.0, 0.0)","76.605","5.5875473","1.0","1.0","0.29096475","1.5","(78.85754, 0.0, 0.0)","0.97388697","0.9974827","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","21.450495","(1.0, 0.0, 0.0)","76.46078","5.666297","1.0","1.0","0.29321864","1.5","(78.70907, 0.0, 0.0)","0.97388697","0.99748266","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","21.603935","(1.0, 0.0, 0.0)","76.30576","5.7515464","1.0","1.0","0.29539344","1.5","(78.54951, 0.0, 0.0)","0.9738868","0.9974828","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","21.762331","(1.0, 0.0, 0.0)","76.1567","5.834125","1.0","1.0","0.29764584","1.5","(78.396065, 0.0, 0.0)","0.9738866","0.99748284","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","21.898998","(1.0, 0.0, 0.0)","76.002815","5.919988","1.0","1.0","0.29959592","1.5","(78.23767, 0.0, 0.0)","0.97388643","0.9974829","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","22.040558","(1.0, 0.0, 0.0)","75.87003","5.9945765","1.0","1.0","0.30162182","1.5","(78.101, 0.0, 0.0)","0.9738862","0.99748296","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","22.300068","(1.0, 0.0, 0.0)","75.732506","6.0723276","1.0","1.0","0.3053472","1.5","(77.95944, 0.0, 0.0)","0.973886","0.99748296","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","22.552313","(1.0, 0.0, 0.0)","75.4804","6.2161627","1.0","1.0","0.308989","1.5","(77.699936, 0.0, 0.0)","0.97388583","0.997483","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","22.71022","(1.0, 0.0, 0.0)","75.235344","6.357585","1.0","1.0","0.31128156","1.5","(77.447685, 0.0, 0.0)","0.9738855","0.9974832","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","22.851555","(1.0, 0.0, 0.0)","75.08194","6.446926","1.0","1.0","0.31334078","1.5","(77.28978, 0.0, 0.0)","0.97388524","0.99748325","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","23.000235","(1.0, 0.0, 0.0)","74.94464","6.527419","1.0","1.0","0.31551394","1.5","(77.148445, 0.0, 0.0)","0.97388524","0.99748325","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","23.144497","(1.0, 0.0, 0.0)","74.80019","6.612635","1.0","1.0","0.3176296","1.5","(76.99976, 0.0, 0.0)","0.97388506","0.9974833","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","23.28473","(1.0, 0.0, 0.0)","74.66004","6.6958466","1.0","1.0","0.31969297","1.5","(76.8555, 0.0, 0.0)","0.9738849","0.9974834","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","23.423553","(1.0, 0.0, 0.0)","74.52381","6.777234","1.0","1.0","0.3217421","1.5","(76.71527, 0.0, 0.0)","0.9738847","0.99748343","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","23.558062","(1.0, 0.0, 0.0)","74.38895","6.8582854","1.0","1.0","0.3237339","1.5","(76.57645, 0.0, 0.0)","0.9738845","0.9974835","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","23.706238","(1.0, 0.0, 0.0)","74.25826","6.937278","1.0","1.0","0.32593495","1.5","(76.44194, 0.0, 0.0)","0.9738843","0.9974835","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","23.850328","(1.0, 0.0, 0.0)","74.11433","7.0248213","1.0","1.0","0.32808268","1.5","(76.29376, 0.0, 0.0)","0.9738843","0.99748355","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","24.021366","(1.0, 0.0, 0.0)","73.97434","7.1104774","1.0","1.0","0.33064067","1.5","(76.14967, 0.0, 0.0)","0.9738841","0.9974836","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","24.165556","(1.0, 0.0, 0.0)","73.80818","7.212825","1.0","1.0","0.33280584","1.5","(75.97864, 0.0, 0.0)","0.9738839","0.9974837","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","24.311422","(1.0, 0.0, 0.0)","73.6681","7.2996764","1.0","1.0","0.33500367","1.5","(75.83444, 0.0, 0.0)","0.97388375","0.99748373","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","24.448334","(1.0, 0.0, 0.0)","73.52639","7.3880653","1.0","1.0","0.33707374","1.5","(75.688576, 0.0, 0.0)","0.97388357","0.9974838","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","24.580236","(1.0, 0.0, 0.0)","73.39337","7.471513","1.0","1.0","0.33907464","1.5","(75.55167, 0.0, 0.0)","0.97388333","0.9974838","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","24.72072","(1.0, 0.0, 0.0)","73.265236","7.5523505","1.0","1.0","0.34121248","1.5","(75.41976, 0.0, 0.0)","0.97388333","0.99748385","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","24.864729","(1.0, 0.0, 0.0)","73.12876","7.638925","1.0","1.0","0.34341145","1.5","(75.27928, 0.0, 0.0)","0.97388315","0.9974839","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","25.016886","(1.0, 0.0, 0.0)","72.98885","7.7281847","1.0","1.0","0.34574297","1.5","(75.13527, 0.0, 0.0)","0.973883","0.99748397","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","25.171164","(1.0, 0.0, 0.0)","72.84104","7.8230567","1.0","1.0","0.3481158","1.5","(74.983116, 0.0, 0.0)","0.9738828","0.997484","0.0"
