"Real wind","lastSailRotation","lastRudderRotation","speed","Ship direction","acceleration","friction","sailForcing","mass","time","ropeLenght","Apparent wind","velaOverShip","windOverVela","rudderRotation"
"(100.0, 0.0, 0.0)","0.0","0.0","3.6948981","(1.0, 0.0, 0.0)","93.88333","0.14504096","1.0","1.0","0.07896786","1.5","(96.59364, 0.0, 0.0)","0.97462636","0.9972448","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","3.9774234","(1.0, 0.0, 0.0)","93.60256","0.1706534","1.0","1.0","0.081991725","1.5","(96.3051, 0.0, 0.0)","0.97462153","0.9972464","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","4.252674","(1.0, 0.0, 0.0)","93.327675","0.1977487","1.0","1.0","0.08494728","1.5","(96.022575, 0.0, 0.0)","0.974617","0.9972479","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","4.523073","(1.0, 0.0, 0.0)","93.05987","0.22606547","1.0","1.0","0.08786","1.5","(95.74733, 0.0, 0.0)","0.97461253","0.99724936","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","4.7806206","(1.0, 0.0, 0.0)","92.79676","0.25572738","1.0","1.0","0.09064307","1.5","(95.47693, 0.0, 0.0)","0.974608","0.99725085","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","5.036642","(1.0, 0.0, 0.0)","92.54617","0.28567916","1.0","1.0","0.093418054","1.5","(95.219376, 0.0, 0.0)","0.9746039","0.9972522","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","5.2975655","(1.0, 0.0, 0.0)","92.29707","0.31709704","1.0","1.0","0.096254796","1.5","(94.963356, 0.0, 0.0)","0.9745997","0.9972536","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","5.5570154","(1.0, 0.0, 0.0)","92.04321","0.35080248","1.0","1.0","0.09908436","1.5","(94.70244, 0.0, 0.0)","0.9745954","0.997255","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","5.8171816","(1.0, 0.0, 0.0)","91.79077","0.38600525","1.0","1.0","0.10193067","1.5","(94.442986, 0.0, 0.0)","0.97459126","0.9972564","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","6.075107","(1.0, 0.0, 0.0)","91.537636","0.42299503","1.0","1.0","0.10476145","1.5","(94.182816, 0.0, 0.0)","0.9745869","0.9972578","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","6.343101","(1.0, 0.0, 0.0)","91.2867","0.46133655","1.0","1.0","0.107712105","1.5","(93.9249, 0.0, 0.0)","0.9745828","0.9972592","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","6.604506","(1.0, 0.0, 0.0)","91.02596","0.50293666","1.0","1.0","0.11059982","1.5","(93.6569, 0.0, 0.0)","0.9745786","0.9972605","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","6.877167","(1.0, 0.0, 0.0)","90.77163","0.54524374","1.0","1.0","0.11362179","1.5","(93.39549, 0.0, 0.0)","0.97457427","0.997262","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","7.15644","(1.0, 0.0, 0.0)","90.50636","0.59119284","1.0","1.0","0.11672775","1.5","(93.12283, 0.0, 0.0)","0.97457","0.99726343","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","7.4151645","(1.0, 0.0, 0.0)","90.234665","0.64018285","1.0","1.0","0.11961547","1.5","(92.84356, 0.0, 0.0)","0.9745656","0.99726486","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","7.668071","(1.0, 0.0, 0.0)","89.98295","0.6873083","1.0","1.0","0.12244771","1.5","(92.58484, 0.0, 0.0)","0.97456145","0.99726623","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","7.9083962","(1.0, 0.0, 0.0)","89.73689","0.7349914","1.0","1.0","0.12514794","1.5","(92.33193, 0.0, 0.0)","0.97455746","0.99726754","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","8.1478195","(1.0, 0.0, 0.0)","89.5031","0.7817842","1.0","1.0","0.12784654","1.5","(92.091606, 0.0, 0.0)","0.9745537","0.9972688","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","8.388151","(1.0, 0.0, 0.0)","89.27016","0.829837","1.0","1.0","0.13056399","1.5","(91.85218, 0.0, 0.0)","0.9745499","0.99727005","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","8.6323395","(1.0, 0.0, 0.0)","89.03635","0.87951344","1.0","1.0","0.13333392","1.5","(91.61185, 0.0, 0.0)","0.9745461","0.99727124","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","8.862082","(1.0, 0.0, 0.0)","88.798775","0.9314661","1.0","1.0","0.13594857","1.5","(91.36766, 0.0, 0.0)","0.9745421","0.99727255","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","9.10022","(1.0, 0.0, 0.0)","88.57529","0.98170614","1.0","1.0","0.13866724","1.5","(91.13792, 0.0, 0.0)","0.9745387","0.99727374","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","9.33559","(1.0, 0.0, 0.0)","88.34361","1.035175","1.0","1.0","0.14136308","1.5","(90.89978, 0.0, 0.0)","0.97453487","0.997275","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","9.572172","(1.0, 0.0, 0.0)","88.11464","1.0894156","1.0","1.0","0.14408162","1.5","(90.66441, 0.0, 0.0)","0.97453123","0.9972762","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","9.818677","(1.0, 0.0, 0.0)","87.884476","1.145331","1.0","1.0","0.14692353","1.5","(90.427826, 0.0, 0.0)","0.9745274","0.99727744","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","10.058363","(1.0, 0.0, 0.0)","87.64466","1.2050803","1.0","1.0","0.1496964","1.5","(90.18132, 0.0, 0.0)","0.9745236","0.9972787","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","10.28588","(1.0, 0.0, 0.0)","87.4115","1.2646333","1.0","1.0","0.15233743","1.5","(89.941635, 0.0, 0.0)","0.97451997","0.9972799","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","10.509919","(1.0, 0.0, 0.0)","87.19017","1.3224916","1.0","1.0","0.15494655","1.5","(89.71412, 0.0, 0.0)","0.9745164","0.9972811","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","10.723812","(1.0, 0.0, 0.0)","86.97222","1.38073","1.0","1.0","0.15744555","1.5","(89.49008, 0.0, 0.0)","0.97451293","0.9972822","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","10.940018","(1.0, 0.0, 0.0)","86.764145","1.4375018","1.0","1.0","0.1599794","1.5","(89.276184, 0.0, 0.0)","0.97450966","0.9972833","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","11.164214","(1.0, 0.0, 0.0)","86.55382","1.4960499","1.0","1.0","0.16261522","1.5","(89.05998, 0.0, 0.0)","0.9745062","0.99728435","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","11.396112","(1.0, 0.0, 0.0)","86.335724","1.557996","1.0","1.0","0.16535059","1.5","(88.835785, 0.0, 0.0)","0.97450274","0.9972855","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","11.623897","(1.0, 0.0, 0.0)","86.110146","1.6233923","1.0","1.0","0.16804668","1.5","(88.60389, 0.0, 0.0)","0.9744993","0.9972867","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","11.844272","(1.0, 0.0, 0.0)","85.888565","1.6889372","1.0","1.0","0.17066397","1.5","(88.37611, 0.0, 0.0)","0.9744958","0.9972878","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","12.071124","(1.0, 0.0, 0.0)","85.67419","1.7535846","1.0","1.0","0.17336714","1.5","(88.15573, 0.0, 0.0)","0.9744924","0.99728894","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","12.316359","(1.0, 0.0, 0.0)","85.453514","1.8214004","1.0","1.0","0.17629945","1.5","(87.92888, 0.0, 0.0)","0.9744889","0.9972901","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","12.565922","(1.0, 0.0, 0.0)","85.21496","1.8961586","1.0","1.0","0.17929474","1.5","(87.68364, 0.0, 0.0)","0.9744851","0.9972913","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","12.813019","(1.0, 0.0, 0.0)","84.972206","1.9737799","1.0","1.0","0.18227185","1.5","(87.43408, 0.0, 0.0)","0.97448146","0.9972925","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","13.058775","(1.0, 0.0, 0.0)","84.73184","2.0521681","1.0","1.0","0.18524423","1.5","(87.18698, 0.0, 0.0)","0.97447765","0.9972938","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","13.299065","(1.0, 0.0, 0.0)","84.492775","2.131645","1.0","1.0","0.18816175","1.5","(86.94122, 0.0, 0.0)","0.97447383","0.997295","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","13.544037","(1.0, 0.0, 0.0)","84.25905","2.210814","1.0","1.0","0.19114746","1.5","(86.700935, 0.0, 0.0)","0.9744704","0.99729615","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","13.785943","(1.0, 0.0, 0.0)","84.02075","2.2930117","1.0","1.0","0.19410737","1.5","(86.45596, 0.0, 0.0)","0.97446656","0.9972974","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","14.045193","(1.0, 0.0, 0.0)","83.785446","2.3756528","1.0","1.0","0.19729188","1.5","(86.21406, 0.0, 0.0)","0.9744629","0.9972986","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","14.313223","(1.0, 0.0, 0.0)","83.53327","2.465843","1.0","1.0","0.20059815","1.5","(85.9548, 0.0, 0.0)","0.9744591","0.99729985","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","14.5871315","(1.0, 0.0, 0.0)","83.27257","2.5608544","1.0","1.0","0.20399182","1.5","(85.686775, 0.0, 0.0)","0.97445506","0.99730116","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","14.834011","(1.0, 0.0, 0.0)","83.006134","2.659805","1.0","1.0","0.20706451","1.5","(85.41287, 0.0, 0.0)","0.9744509","0.9973025","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","15.076022","(1.0, 0.0, 0.0)","82.766","2.7505984","1.0","1.0","0.21008907","1.5","(85.165985, 0.0, 0.0)","0.97444725","0.9973037","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","15.314586","(1.0, 0.0, 0.0)","82.530594","2.8410804","1.0","1.0","0.21308273","1.5","(84.92398, 0.0, 0.0)","0.97444355","0.99730486","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","15.54423","(1.0, 0.0, 0.0)","82.29855","2.9317067","1.0","1.0","0.2159762","1.5","(84.68542, 0.0, 0.0)","0.9744401","0.99730605","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","15.770223","(1.0, 0.0, 0.0)","82.07519","3.020289","1.0","1.0","0.21883486","1.5","(84.45577, 0.0, 0.0)","0.97443664","0.9973072","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","15.992526","(1.0, 0.0, 0.0)","81.85538","3.108749","1.0","1.0","0.22165787","1.5","(84.229774, 0.0, 0.0)","0.97443336","0.99730825","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","16.22349","(1.0, 0.0, 0.0)","81.63916","3.1970112","1.0","1.0","0.22460224","1.5","(84.00748, 0.0, 0.0)","0.9744301","0.9973093","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","16.450594","(1.0, 0.0, 0.0)","81.414505","3.2900205","1.0","1.0","0.22750919","1.5","(83.77651, 0.0, 0.0)","0.97442657","0.99731046","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","16.67588","(1.0, 0.0, 0.0)","81.19362","3.3827755","1.0","1.0","0.2304045","1.5","(83.54941, 0.0, 0.0)","0.9744233","0.99731153","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","16.901573","(1.0, 0.0, 0.0)","80.974495","3.4760623","1.0","1.0","0.23331673","1.5","(83.32412, 0.0, 0.0)","0.97442","0.9973126","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","17.119514","(1.0, 0.0, 0.0)","80.75498","3.5707898","1.0","1.0","0.2361404","1.5","(83.09843, 0.0, 0.0)","0.97441673","0.9973137","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","17.336624","(1.0, 0.0, 0.0)","80.543","3.6634724","1.0","1.0","0.23896444","1.5","(82.880486, 0.0, 0.0)","0.97441345","0.99731475","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","17.557121","(1.0, 0.0, 0.0)","80.33183","3.7569816","1.0","1.0","0.24184394","1.5","(82.663376, 0.0, 0.0)","0.9744103","0.9973157","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","17.780708","(1.0, 0.0, 0.0)","80.11737","3.8531563","1.0","1.0","0.2447757","1.5","(82.44288, 0.0, 0.0)","0.974407","0.99731684","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","18.000883","(1.0, 0.0, 0.0)","79.89991","3.95192","1.0","1.0","0.24767472","1.5","(82.21929, 0.0, 0.0)","0.97440374","0.9973179","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","18.211397","(1.0, 0.0, 0.0)","79.68577","4.0503974","1.0","1.0","0.250458","1.5","(81.999115, 0.0, 0.0)","0.97440064","0.9973189","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","18.417282","(1.0, 0.0, 0.0)","79.481026","4.1456876","1.0","1.0","0.25319093","1.5","(81.788605, 0.0, 0.0)","0.97439754","0.99731994","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","18.626749","(1.0, 0.0, 0.0)","79.280785","4.2399535","1.0","1.0","0.2559823","1.5","(81.58272, 0.0, 0.0)","0.97439456","0.9973209","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","18.837051","(1.0, 0.0, 0.0)","79.07706","4.3369474","1.0","1.0","0.2587961","1.5","(81.37325, 0.0, 0.0)","0.97439146","0.9973219","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","19.049795","(1.0, 0.0, 0.0)","78.87253","4.4354315","1.0","1.0","0.26165414","1.5","(81.16295, 0.0, 0.0)","0.97438854","0.99732286","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","19.265793","(1.0, 0.0, 0.0)","78.66561","4.5361834","1.0","1.0","0.26456794","1.5","(80.9502, 0.0, 0.0)","0.97438544","0.9973238","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","19.482906","(1.0, 0.0, 0.0)","78.455536","4.6396346","1.0","1.0","0.26750922","1.5","(80.73421, 0.0, 0.0)","0.9743823","0.9973248","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","19.695652","(1.0, 0.0, 0.0)","78.244385","4.744796","1.0","1.0","0.2704037","1.5","(80.51709, 0.0, 0.0)","0.9743792","0.9973259","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","19.901047","(1.0, 0.0, 0.0)","78.03748","4.848984","1.0","1.0","0.27321008","1.5","(80.30435, 0.0, 0.0)","0.9743761","0.9973269","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","20.105026","(1.0, 0.0, 0.0)","77.837715","4.950646","1.0","1.0","0.27600864","1.5","(80.09895, 0.0, 0.0)","0.9743731","0.99732786","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","20.315138","(1.0, 0.0, 0.0)","77.639336","5.052651","1.0","1.0","0.27890328","1.5","(79.89497, 0.0, 0.0)","0.9743702","0.99732876","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","20.518698","(1.0, 0.0, 0.0)","77.435","5.1588106","1.0","1.0","0.28171968","1.5","(79.68486, 0.0, 0.0)","0.97436726","0.9973298","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","20.720385","(1.0, 0.0, 0.0)","77.23702","5.262712","1.0","1.0","0.2845219","1.5","(79.4813, 0.0, 0.0)","0.97436434","0.9973307","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","20.921156","(1.0, 0.0, 0.0)","77.04088","5.366679","1.0","1.0","0.28732306","1.5","(79.27962, 0.0, 0.0)","0.97436136","0.9973317","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","21.119127","(1.0, 0.0, 0.0)","76.84562","5.4711847","1.0","1.0","0.29009676","1.5","(79.07884, 0.0, 0.0)","0.9743586","0.9973326","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","21.313242","(1.0, 0.0, 0.0)","76.65309","5.575219","1.0","1.0","0.29282779","1.5","(78.880875, 0.0, 0.0)","0.9743557","0.9973335","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","21.517006","(1.0, 0.0, 0.0)","76.4643","5.6781783","1.0","1.0","0.29570636","1.5","(78.68676, 0.0, 0.0)","0.9743529","0.9973344","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","21.685364","(1.0, 0.0, 0.0)","76.266136","5.787269","1.0","1.0","0.29809514","1.5","(78.482994, 0.0, 0.0)","0.97435","0.9973354","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","21.841541","(1.0, 0.0, 0.0)","76.10241","5.8781877","1.0","1.0","0.3003191","1.5","(78.31464, 0.0, 0.0)","0.9743476","0.99733615","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","21.989676","(1.0, 0.0, 0.0)","75.95053","5.9631615","1.0","1.0","0.30243567","1.5","(78.15846, 0.0, 0.0)","0.9743454","0.99733686","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","22.142666","(1.0, 0.0, 0.0)","75.806465","6.044323","1.0","1.0","0.30462867","1.5","(78.01032, 0.0, 0.0)","0.97434336","0.9973375","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","22.295326","(1.0, 0.0, 0.0)","75.657684","6.1287203","1.0","1.0","0.3068243","1.5","(77.85733, 0.0, 0.0)","0.97434115","0.99733824","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","22.444262","(1.0, 0.0, 0.0)","75.50922","6.2135196","1.0","1.0","0.30897358","1.5","(77.70467, 0.0, 0.0)","0.97433895","0.99733895","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","22.583609","(1.0, 0.0, 0.0)","75.36439","6.296811","1.0","1.0","0.31099114","1.5","(77.55574, 0.0, 0.0)","0.9743369","0.9973396","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","22.743769","(1.0, 0.0, 0.0)","75.22887","6.375242","1.0","1.0","0.31331724","1.5","(77.41639, 0.0, 0.0)","0.9743349","0.9973402","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","22.886894","(1.0, 0.0, 0.0)","75.07312","6.465987","1.0","1.0","0.3154034","1.5","(77.25623, 0.0, 0.0)","0.9743327","0.997341","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","23.03187","(1.0, 0.0, 0.0)","74.93393","6.547624","1.0","1.0","0.31752333","1.5","(77.113106, 0.0, 0.0)","0.97433066","0.99734163","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","23.174755","(1.0, 0.0, 0.0)","74.792946","6.630838","1.0","1.0","0.31961957","1.5","(76.96813, 0.0, 0.0)","0.97432864","0.9973423","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","23.311163","(1.0, 0.0, 0.0)","74.653984","6.713366","1.0","1.0","0.32162732","1.5","(76.82524, 0.0, 0.0)","0.9743266","0.99734294","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","23.450033","(1.0, 0.0, 0.0)","74.52134","6.7926292","1.0","1.0","0.32367772","1.5","(76.688835, 0.0, 0.0)","0.97432476","0.99734354","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","23.586895","(1.0, 0.0, 0.0)","74.38629","6.8738008","1.0","1.0","0.32570493","1.5","(76.549965, 0.0, 0.0)","0.97432274","0.9973442","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","23.729256","(1.0, 0.0, 0.0)","74.2532","6.9542704","1.0","1.0","0.3278203","1.5","(76.4131, 0.0, 0.0)","0.9743209","0.9973448","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","23.865215","(1.0, 0.0, 0.0)","74.11476","7.03847","1.0","1.0","0.32984725","1.5","(76.270744, 0.0, 0.0)","0.97431886","0.99734545","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","24.000801","(1.0, 0.0, 0.0)","73.982544","7.1193566","1.0","1.0","0.33187506","1.5","(76.13478, 0.0, 0.0)","0.974317","0.99734604","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","24.134142","(1.0, 0.0, 0.0)","73.850685","7.2004805","1.0","1.0","0.33387566","1.5","(75.9992, 0.0, 0.0)","0.974315","0.9973467","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","24.279608","(1.0, 0.0, 0.0)","73.72102","7.2807097","1.0","1.0","0.33606508","1.5","(75.86586, 0.0, 0.0)","0.97431314","0.9973473","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","24.419584","(1.0, 0.0, 0.0)","73.57956","7.3687415","1.0","1.0","0.3381792","1.5","(75.72039, 0.0, 0.0)","0.9743111","0.9973479","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","24.55409","(1.0, 0.0, 0.0)","73.44344","7.4539514","1.0","1.0","0.3402175","1.5","(75.580414, 0.0, 0.0)","0.97430927","0.99734855","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","24.692312","(1.0, 0.0, 0.0)","73.31265","7.536292","1.0","1.0","0.3423189","1.5","(75.44591, 0.0, 0.0)","0.9743074","0.99734914","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","24.836782","(1.0, 0.0, 0.0)","73.17824","7.6213784","1.0","1.0","0.34452263","1.5","(75.307686, 0.0, 0.0)","0.9743054","0.9973498","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","24.978556","(1.0, 0.0, 0.0)","73.03774","7.710822","1.0","1.0","0.34669283","1.5","(75.163216, 0.0, 0.0)","0.97430336","0.9973504","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","25.1129","(1.0, 0.0, 0.0)","72.89989","7.799103","1.0","1.0","0.34875646","1.5","(75.02145, 0.0, 0.0)","0.9743015","0.99735105","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","25.247238","(1.0, 0.0, 0.0)","72.76923","7.8832216","1.0","1.0","0.35082683","1.5","(74.8871, 0.0, 0.0)","0.9742995","0.9973517","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","25.378174","(1.0, 0.0, 0.0)","72.6386","7.9677877","1.0","1.0","0.35285148","1.5","(74.75276, 0.0, 0.0)","0.97429764","0.9973523","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","25.507475","(1.0, 0.0, 0.0)","72.51129","8.050646","1.0","1.0","0.3548574","1.5","(74.621826, 0.0, 0.0)","0.974296","0.99735284","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","25.636395","(1.0, 0.0, 0.0)","72.385544","8.132891","1.0","1.0","0.35686386","1.5","(74.49252, 0.0, 0.0)","0.9742941","0.99735343","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","25.76546","(1.0, 0.0, 0.0)","72.26018","8.215309","1.0","1.0","0.3588791","1.5","(74.3636, 0.0, 0.0)","0.9742923","0.99735403","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","25.893745","(1.0, 0.0, 0.0)","72.13468","8.298236","1.0","1.0","0.3608887","1.5","(74.23454, 0.0, 0.0)","0.9742906","0.9973545","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","26.046148","(1.0, 0.0, 0.0)","72.00993","8.381075","1.0","1.0","0.36328387","1.5","(74.106255, 0.0, 0.0)","0.97428876","0.99735516","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","26.18391","(1.0, 0.0, 0.0)","71.86173","8.480023","1.0","1.0","0.36545742","1.5","(73.95385, 0.0, 0.0)","0.97428674","0.99735576","0.0"
