"Real wind","lastSailRotation","lastRudderRotation","speed","Ship direction","acceleration","friction","sailForcing","mass","time","ropeLenght","Apparent wind","velaOverShip","windOverVela","rudderRotation"
"(100.0, 0.0, 0.0)","0.0","0.0","0.0","(1.0, 0.0, 0.0)","0.0","0.0","0.0","1.0","0.022058748","1.5","(100.0, 0.0, 0.0)","0.9553365","1.0","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","0.0","(1.0, 0.0, 0.0)","0.0","0.0","0.0","1.0","0.02603634","1.5","(100.0, 0.0, 0.0)","0.9674405","0.99902695","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","0.0","(1.0, 0.0, 0.0)","0.0","0.0","0.0","1.0","0.028689388","1.5","(100.0, 0.0, 0.0)","0.96942115","0.99864495","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","0.0","(1.0, 0.0, 0.0)","0.0","0.0","0.0","1.0","0.031130828","1.5","(100.0, 0.0, 0.0)","0.97070795","0.99835515","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","0.0","(1.0, 0.0, 0.0)","0.0","0.0","0.0","1.0","0.034757107","1.5","(100.0, 0.0, 0.0)","0.9718677","0.9980638","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","0.0","(1.0, 0.0, 0.0)","0.0","0.0","0.0","1.0","0.037200194","1.5","(100.0, 0.0, 0.0)","0.97354704","0.99758744","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","0.0","(1.0, 0.0, 0.0)","0.0","0.0","1.0","1.0","0.039700087","1.5","(100.0, 0.0, 0.0)","0.9746492","0.9972372","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","0.26182705","(1.0, 0.0, 0.0)","97.19538","0.0","1.0","1.0","0.042393908","1.5","(100.0, 0.0, 0.0)","0.97464526","0.9972385","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","0.5228579","(1.0, 0.0, 0.0)","96.9406","8.569175E-4","1.0","1.0","0.04508662","1.5","(99.738174, 0.0, 0.0)","0.97464097","0.9972399","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","0.85792714","(1.0, 0.0, 0.0)","96.686615","0.003417255","1.0","1.0","0.04855226","1.5","(99.47714, 0.0, 0.0)","0.9746368","0.9972413","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","1.162166","(1.0, 0.0, 0.0)","96.36059","0.009200487","1.0","1.0","0.051709857","1.5","(99.142075, 0.0, 0.0)","0.9746314","0.99724305","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","1.4597286","(1.0, 0.0, 0.0)","96.064545","0.016882872","1.0","1.0","0.054807927","1.5","(98.83784, 0.0, 0.0)","0.97462636","0.9972448","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","1.763699","(1.0, 0.0, 0.0)","95.775024","0.026635095","1.0","1.0","0.05798261","1.5","(98.54027, 0.0, 0.0)","0.9746217","0.9972463","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","2.063455","(1.0, 0.0, 0.0)","95.47924","0.03888293","1.0","1.0","0.061123375","1.5","(98.2363, 0.0, 0.0)","0.97461665","0.99724793","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","2.3411005","(1.0, 0.0, 0.0)","95.1876","0.053223085","1.0","1.0","0.06404183","1.5","(97.93655, 0.0, 0.0)","0.974612","0.99724954","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","2.683898","(1.0, 0.0, 0.0)","94.91744","0.06850939","1.0","1.0","0.06765597","1.5","(97.6589, 0.0, 0.0)","0.97460747","0.99725103","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","2.964852","(1.0, 0.0, 0.0)","94.58392","0.090041354","1.0","1.0","0.070629224","1.5","(97.3161, 0.0, 0.0)","0.9746021","0.9972528","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","3.2601995","(1.0, 0.0, 0.0)","94.31056","0.10987935","1.0","1.0","0.073764525","1.5","(97.03515, 0.0, 0.0)","0.9745976","0.9972543","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","3.5860827","(1.0, 0.0, 0.0)","94.0232","0.13286127","1.0","1.0","0.077235416","1.5","(96.7398, 0.0, 0.0)","0.97459286","0.99725586","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","3.8987167","(1.0, 0.0, 0.0)","93.70614","0.16074987","1.0","1.0","0.08057747","1.5","(96.41392, 0.0, 0.0)","0.97458786","0.99725753","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","4.1642714","(1.0, 0.0, 0.0)","93.40197","0.18999991","1.0","1.0","0.0834264","1.5","(96.10128, 0.0, 0.0)","0.97458297","0.99725914","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","4.4231806","(1.0, 0.0, 0.0)","93.1436","0.21676445","1.0","1.0","0.08621257","1.5","(95.83573, 0.0, 0.0)","0.9745788","0.9972605","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","4.698038","(1.0, 0.0, 0.0)","92.89169","0.24455658","1.0","1.0","0.08917928","1.5","(95.57682, 0.0, 0.0)","0.9745746","0.9972619","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","4.965455","(1.0, 0.0, 0.0)","92.62428","0.27589452","1.0","1.0","0.09207501","1.5","(95.30196, 0.0, 0.0)","0.97457033","0.99726325","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","5.2647085","(1.0, 0.0, 0.0)","92.36411","0.3081968","1.0","1.0","0.09532579","1.5","(95.034546, 0.0, 0.0)","0.97456616","0.9972647","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","5.5874467","(1.0, 0.0, 0.0)","92.07298","0.34646446","1.0","1.0","0.098844275","1.5","(94.73529, 0.0, 0.0)","0.97456163","0.9972662","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","5.88884","(1.0, 0.0, 0.0)","91.75899","0.3902445","1.0","1.0","0.10214292","1.5","(94.41255, 0.0, 0.0)","0.97455657","0.99726784","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","6.1724086","(1.0, 0.0, 0.0)","91.465775","0.4334805","1.0","1.0","0.10525796","1.5","(94.11116, 0.0, 0.0)","0.97455204","0.99726933","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","6.45179","(1.0, 0.0, 0.0)","91.189896","0.47623286","1.0","1.0","0.108337775","1.5","(93.82759, 0.0, 0.0)","0.97454756","0.9972708","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","6.732071","(1.0, 0.0, 0.0)","90.918106","0.5203199","1.0","1.0","0.111438304","1.5","(93.54821, 0.0, 0.0)","0.9745434","0.9972722","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","7.028671","(1.0, 0.0, 0.0)","90.64543","0.5665097","1.0","1.0","0.11473098","1.5","(93.26793, 0.0, 0.0)","0.97453904","0.9972736","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","7.30275","(1.0, 0.0, 0.0)","90.35689","0.61752766","1.0","1.0","0.11778515","1.5","(92.97133, 0.0, 0.0)","0.9745345","0.9972751","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","7.5745068","(1.0, 0.0, 0.0)","90.09025","0.666627","1.0","1.0","0.12082413","1.5","(92.69725, 0.0, 0.0)","0.97453034","0.9972765","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","7.847323","(1.0, 0.0, 0.0)","89.825874","0.7171644","1.0","1.0","0.123885736","1.5","(92.42549, 0.0, 0.0)","0.97452617","0.99727786","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","8.106325","(1.0, 0.0, 0.0)","89.560486","0.76975596","1.0","1.0","0.12680273","1.5","(92.15268, 0.0, 0.0)","0.9745222","0.99727917","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","8.3672695","(1.0, 0.0, 0.0)","89.30852","0.82140636","1.0","1.0","0.12975168","1.5","(91.89368, 0.0, 0.0)","0.9745182","0.9972805","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","8.601804","(1.0, 0.0, 0.0)","89.054665","0.87514","1.0","1.0","0.13241142","1.5","(91.63273, 0.0, 0.0)","0.9745142","0.9972818","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","8.863868","(1.0, 0.0, 0.0)","88.826515","0.92488784","1.0","1.0","0.13539276","1.5","(91.39819, 0.0, 0.0)","0.9745107","0.9972829","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","9.133734","(1.0, 0.0, 0.0)","88.57158","0.9821019","1.0","1.0","0.13847378","1.5","(91.13613, 0.0, 0.0)","0.97450674","0.99728423","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","9.367891","(1.0, 0.0, 0.0)","88.30906","1.0428137","1.0","1.0","0.14115703","1.5","(90.866264, 0.0, 0.0)","0.97450274","0.99728554","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","9.6144","(1.0, 0.0, 0.0)","88.08128","1.0969673","1.0","1.0","0.14399098","1.5","(90.63211, 0.0, 0.0)","0.9744993","0.9972867","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","9.881529","(1.0, 0.0, 0.0)","87.841484","1.1554586","1.0","1.0","0.14707255","1.5","(90.3856, 0.0, 0.0)","0.97449565","0.99728787","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","10.12014","(1.0, 0.0, 0.0)","87.581635","1.2205577","1.0","1.0","0.14983551","1.5","(90.11847, 0.0, 0.0)","0.97449166","0.9972892","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","10.358202","(1.0, 0.0, 0.0)","87.349525","1.2802155","1.0","1.0","0.15260145","1.5","(89.87986, 0.0, 0.0)","0.974488","0.9972904","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","10.6073265","(1.0, 0.0, 0.0)","87.11795","1.3411543","1.0","1.0","0.15550578","1.5","(89.6418, 0.0, 0.0)","0.97448456","0.9972915","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","10.845961","(1.0, 0.0, 0.0)","86.87562","1.4064422","1.0","1.0","0.15829782","1.5","(89.39267, 0.0, 0.0)","0.9744809","0.9972927","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","11.108729","(1.0, 0.0, 0.0)","86.64349","1.4704359","1.0","1.0","0.16138294","1.5","(89.15404, 0.0, 0.0)","0.97447747","0.99729383","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","11.333957","(1.0, 0.0, 0.0)","86.387886","1.5425484","1.0","1.0","0.1640375","1.5","(88.89127, 0.0, 0.0)","0.9744735","0.9972951","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","11.573914","(1.0, 0.0, 0.0)","86.16881","1.6057322","1.0","1.0","0.16687511","1.5","(88.666046, 0.0, 0.0)","0.9744702","0.9972962","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","11.806811","(1.0, 0.0, 0.0)","85.935394","1.6744435","1.0","1.0","0.16963911","1.5","(88.42609, 0.0, 0.0)","0.97446674","0.9972973","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","12.071821","(1.0, 0.0, 0.0)","85.708855","1.7425098","1.0","1.0","0.17279525","1.5","(88.19319, 0.0, 0.0)","0.9744633","0.9972984","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","12.355745","(1.0, 0.0, 0.0)","85.45107","1.8216108","1.0","1.0","0.17619027","1.5","(87.92818, 0.0, 0.0)","0.97445947","0.9972997","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","12.644572","(1.0, 0.0, 0.0)","85.174904","1.9083055","1.0","1.0","0.17965898","1.5","(87.64426, 0.0, 0.0)","0.97445524","0.9973011","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","12.908091","(1.0, 0.0, 0.0)","84.893974","1.9985651","1.0","1.0","0.1828379","1.5","(87.35543, 0.0, 0.0)","0.97445107","0.9973025","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","13.185673","(1.0, 0.0, 0.0)","84.63765","2.082735","1.0","1.0","0.18620029","1.5","(87.09191, 0.0, 0.0)","0.97444725","0.9973037","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","13.442702","(1.0, 0.0, 0.0)","84.36765","2.1732745","1.0","1.0","0.18932739","1.5","(86.81433, 0.0, 0.0)","0.9744432","0.997305","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","13.688377","(1.0, 0.0, 0.0)","84.11765","2.258828","1.0","1.0","0.1923286","1.5","(86.5573, 0.0, 0.0)","0.97443956","0.9973062","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","13.94798","(1.0, 0.0, 0.0)","83.878685","2.342146","1.0","1.0","0.19551247","1.5","(86.31162, 0.0, 0.0)","0.9744361","0.9973073","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","14.2003765","(1.0, 0.0, 0.0)","83.62619","2.4318268","1.0","1.0","0.19862102","1.5","(86.05202, 0.0, 0.0)","0.9744323","0.9973086","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","14.444043","(1.0, 0.0, 0.0)","83.3807","2.5206337","1.0","1.0","0.20163445","1.5","(85.79962, 0.0, 0.0)","0.9744288","0.99730974","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","14.675885","(1.0, 0.0, 0.0)","83.1437","2.6078799","1.0","1.0","0.20451319","1.5","(85.555954, 0.0, 0.0)","0.9744253","0.9973109","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","14.923891","(1.0, 0.0, 0.0)","82.9182","2.69227","1.0","1.0","0.20760454","1.5","(85.32411, 0.0, 0.0)","0.97442186","0.997312","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","15.162051","(1.0, 0.0, 0.0)","82.676994","2.7840314","1.0","1.0","0.21058553","1.5","(85.07611, 0.0, 0.0)","0.9744184","0.99731314","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","15.390447","(1.0, 0.0, 0.0)","82.44535","2.8735976","1.0","1.0","0.21345584","1.5","(84.83795, 0.0, 0.0)","0.97441506","0.9973142","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","15.61867","(1.0, 0.0, 0.0)","82.223206","2.960823","1.0","1.0","0.21633519","1.5","(84.60955, 0.0, 0.0)","0.9744118","0.9973153","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","15.853991","(1.0, 0.0, 0.0)","82.001236","3.049286","1.0","1.0","0.21931574","1.5","(84.38133, 0.0, 0.0)","0.9744085","0.99731636","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","16.081682","(1.0, 0.0, 0.0)","81.77236","3.1418626","1.0","1.0","0.22221145","1.5","(84.14601, 0.0, 0.0)","0.9744052","0.99731743","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","16.32244","(1.0, 0.0, 0.0)","81.55092","3.2327564","1.0","1.0","0.22528554","1.5","(83.91832, 0.0, 0.0)","0.97440207","0.99731845","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","16.597723","(1.0, 0.0, 0.0)","81.31675","3.3302753","1.0","1.0","0.22881544","1.5","(83.67756, 0.0, 0.0)","0.9743986","0.9973196","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","16.84177","(1.0, 0.0, 0.0)","81.04901","3.443555","1.0","1.0","0.23196015","1.5","(83.402275, 0.0, 0.0)","0.97439474","0.99732083","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","17.075014","(1.0, 0.0, 0.0)","80.81166","3.5455654","1.0","1.0","0.23497887","1.5","(83.15823, 0.0, 0.0)","0.9743913","0.99732196","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","17.328808","(1.0, 0.0, 0.0)","80.584816","3.6444516","1.0","1.0","0.23827744","1.5","(82.92499, 0.0, 0.0)","0.974388","0.99732304","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","17.547462","(1.0, 0.0, 0.0)","80.337975","3.7535946","1.0","1.0","0.24113253","1.5","(82.67119, 0.0, 0.0)","0.9743845","0.99732417","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","17.72673","(1.0, 0.0, 0.0)","80.12533","3.8489182","1.0","1.0","0.24348278","1.5","(82.45254, 0.0, 0.0)","0.9743814","0.9973252","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","17.898802","(1.0, 0.0, 0.0)","79.95098","3.927962","1.0","1.0","0.2457462","1.5","(82.27327, 0.0, 0.0)","0.974379","0.99732596","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","18.08746","(1.0, 0.0, 0.0)","79.78364","4.0045886","1.0","1.0","0.24823576","1.5","(82.1012, 0.0, 0.0)","0.9743766","0.99732673","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","18.264795","(1.0, 0.0, 0.0)","79.60014","4.0894523","1.0","1.0","0.25058424","1.5","(81.91254, 0.0, 0.0)","0.9743739","0.9973276","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","18.424376","(1.0, 0.0, 0.0)","79.42769","4.1700344","1.0","1.0","0.25270468","1.5","(81.73521, 0.0, 0.0)","0.9743715","0.9973284","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","18.594225","(1.0, 0.0, 0.0)","79.272484","4.2432203","1.0","1.0","0.25496846","1.5","(81.57562, 0.0, 0.0)","0.9743693","0.9973291","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","18.776484","(1.0, 0.0, 0.0)","79.1073","4.321815","1.0","1.0","0.25740555","1.5","(81.40578, 0.0, 0.0)","0.9743669","0.99732983","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","18.941374","(1.0, 0.0, 0.0)","78.93006","4.4069543","1.0","1.0","0.25961816","1.5","(81.22352, 0.0, 0.0)","0.9743645","0.99733067","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","19.109985","(1.0, 0.0, 0.0)","78.76969","4.4846954","1.0","1.0","0.26188794","1.5","(81.058624, 0.0, 0.0)","0.97436213","0.99733144","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","19.28578","(1.0, 0.0, 0.0)","78.605705","4.564894","1.0","1.0","0.26426223","1.5","(80.890015, 0.0, 0.0)","0.9743597","0.9973322","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","19.464128","(1.0, 0.0, 0.0)","78.434746","4.6492662","1.0","1.0","0.26667938","1.5","(80.71422, 0.0, 0.0)","0.9743573","0.997333","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","19.634779","(1.0, 0.0, 0.0)","78.2613","4.735654","1.0","1.0","0.26900035","1.5","(80.53587, 0.0, 0.0)","0.9743549","0.99733377","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","19.800325","(1.0, 0.0, 0.0)","78.09534","4.8190565","1.0","1.0","0.27125955","1.5","(80.36522, 0.0, 0.0)","0.97435254","0.99733454","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","19.959774","(1.0, 0.0, 0.0)","77.93435","4.900661","1.0","1.0","0.27344278","1.5","(80.19968, 0.0, 0.0)","0.97435033","0.99733526","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","20.12169","(1.0, 0.0, 0.0)","77.77928","4.979907","1.0","1.0","0.27566692","1.5","(80.04022, 0.0, 0.0)","0.9743481","0.997336","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","20.292904","(1.0, 0.0, 0.0)","77.621826","5.0610304","1.0","1.0","0.27802652","1.5","(79.87831, 0.0, 0.0)","0.9743459","0.9973367","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","20.461174","(1.0, 0.0, 0.0)","77.45531","5.1475244","1.0","1.0","0.28035367","1.5","(79.70709, 0.0, 0.0)","0.97434354","0.99733746","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","20.624369","(1.0, 0.0, 0.0)","77.29168","5.2332454","1.0","1.0","0.28261843","1.5","(79.538826, 0.0, 0.0)","0.97434133","0.9973382","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","20.77882","(1.0, 0.0, 0.0)","77.13298","5.3170576","1.0","1.0","0.2847691","1.5","(79.37563, 0.0, 0.0)","0.9743391","0.9973389","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","20.93232","(1.0, 0.0, 0.0)","76.982765","5.396992","1.0","1.0","0.28691337","1.5","(79.221176, 0.0, 0.0)","0.9743369","0.9973396","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","21.089142","(1.0, 0.0, 0.0)","76.833496","5.477025","1.0","1.0","0.2891111","1.5","(79.06768, 0.0, 0.0)","0.9743349","0.9973402","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","21.248564","(1.0, 0.0, 0.0)","76.68099","5.5593987","1.0","1.0","0.29135266","1.5","(78.91086, 0.0, 0.0)","0.9743327","0.997341","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","21.414337","(1.0, 0.0, 0.0)","76.52595","5.6437683","1.0","1.0","0.29369137","1.5","(78.751434, 0.0, 0.0)","0.9743305","0.99734163","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","21.588144","(1.0, 0.0, 0.0)","76.364746","5.732173","1.0","1.0","0.29615209","1.5","(78.58566, 0.0, 0.0)","0.9743283","0.9973424","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","21.748003","(1.0, 0.0, 0.0)","76.195724","5.8255997","1.0","1.0","0.29842377","1.5","(78.41186, 0.0, 0.0)","0.9743259","0.9973431","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","21.900589","(1.0, 0.0, 0.0)","76.04028","5.9121957","1.0","1.0","0.30059958","1.5","(78.252, 0.0, 0.0)","0.97432387","0.99734384","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","22.052555","(1.0, 0.0, 0.0)","75.89189","5.9954476","1.0","1.0","0.30277374","1.5","(78.09941, 0.0, 0.0)","0.97432184","0.99734443","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","22.206299","(1.0, 0.0, 0.0)","75.74411","6.07894","1.0","1.0","0.30498064","1.5","(77.94745, 0.0, 0.0)","0.9743196","0.9973452","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","22.3674","(1.0, 0.0, 0.0)","75.5946","6.1639967","1.0","1.0","0.30730093","1.5","(77.7937, 0.0, 0.0)","0.97431755","0.99734586","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","22.52225","(1.0, 0.0, 0.0)","75.43793","6.2537565","1.0","1.0","0.30953917","1.5","(77.6326, 0.0, 0.0)","0.97431535","0.9973466","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","22.677942","(1.0, 0.0, 0.0)","75.28736","6.3406463","1.0","1.0","0.31179735","1.5","(77.47775, 0.0, 0.0)","0.9743133","0.99734724","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","22.828356","(1.0, 0.0, 0.0)","75.13596","6.428613","1.0","1.0","0.31398654","1.5","(77.32206, 0.0, 0.0)","0.9743113","0.9973479","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","22.96534","(1.0, 0.0, 0.0)","74.989685","6.514173","1.0","1.0","0.31598702","1.5","(77.171646, 0.0, 0.0)","0.97430927","0.99734855","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","23.107956","(1.0, 0.0, 0.0)","74.856476","6.592585","1.0","1.0","0.31807622","1.5","(77.03466, 0.0, 0.0)","0.9743074","0.99734914","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","23.254929","(1.0, 0.0, 0.0)","74.71779","6.67472","1.0","1.0","0.32023624","1.5","(76.892044, 0.0, 0.0)","0.9743054","0.9973498","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","23.40195","(1.0, 0.0, 0.0)","74.574875","6.7598963","1.0","1.0","0.32240424","1.5","(76.74507, 0.0, 0.0)","0.97430354","0.9973504","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","23.53998","(1.0, 0.0, 0.0)","74.43191","6.845641","1.0","1.0","0.3244465","1.5","(76.59805, 0.0, 0.0)","0.9743015","0.99735105","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","23.674751","(1.0, 0.0, 0.0)","74.29768","6.9266334","1.0","1.0","0.32644692","1.5","(76.46002, 0.0, 0.0)","0.97429967","0.99735165","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","23.81396","(1.0, 0.0, 0.0)","74.16663","7.006173","1.0","1.0","0.32851967","1.5","(76.32525, 0.0, 0.0)","0.9742978","0.99735224","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","23.96497","(1.0, 0.0, 0.0)","74.031265","7.0888085","1.0","1.0","0.3307755","1.5","(76.18604, 0.0, 0.0)","0.974296","0.99735284","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","24.100822","(1.0, 0.0, 0.0)","73.88442","7.178997","1.0","1.0","0.3328121","1.5","(76.035034, 0.0, 0.0)","0.97429395","0.9973535","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","24.23604","(1.0, 0.0, 0.0)","73.75232","7.260621","1.0","1.0","0.3348457","1.5","(75.89918, 0.0, 0.0)","0.9742923","0.99735403","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","24.369528","(1.0, 0.0, 0.0)","73.620834","7.3423204","1.0","1.0","0.33685973","1.5","(75.76396, 0.0, 0.0)","0.97429043","0.9973546","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","24.504826","(1.0, 0.0, 0.0)","73.49102","7.423424","1.0","1.0","0.3389076","1.5","(75.63047, 0.0, 0.0)","0.9742886","0.9973552","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","24.638008","(1.0, 0.0, 0.0)","73.35946","7.5060806","1.0","1.0","0.34093","1.5","(75.49518, 0.0, 0.0)","0.97428674","0.9973558","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","24.769953","(1.0, 0.0, 0.0)","73.22995","7.587893","1.0","1.0","0.34294006","1.5","(75.36199, 0.0, 0.0)","0.97428507","0.99735636","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","24.907835","(1.0, 0.0, 0.0)","73.10165","7.6693816","1.0","1.0","0.34504732","1.5","(75.23005, 0.0, 0.0)","0.9742832","0.9973569","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","25.048513","(1.0, 0.0, 0.0)","72.96758","7.7550035","1.0","1.0","0.34720457","1.5","(75.09216, 0.0, 0.0)","0.9742816","0.9973574","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","25.185303","(1.0, 0.0, 0.0)","72.83078","7.8428507","1.0","1.0","0.3493094","1.5","(74.951485, 0.0, 0.0)","0.9742795","0.99735814","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","25.322004","(1.0, 0.0, 0.0)","72.69778","7.928744","1.0","1.0","0.35142002","1.5","(74.8147, 0.0, 0.0)","0.97427785","0.9973587","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","25.453768","(1.0, 0.0, 0.0)","72.56484","8.015049","1.0","1.0","0.35346127","1.5","(74.67799, 0.0, 0.0)","0.974276","0.9973593","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","25.58755","(1.0, 0.0, 0.0)","72.43672","8.098679","1.0","1.0","0.35554063","1.5","(74.546234, 0.0, 0.0)","0.97427416","0.9973599","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","25.727316","(1.0, 0.0, 0.0)","72.30664","8.184033","1.0","1.0","0.35772032","1.5","(74.41245, 0.0, 0.0)","0.9742725","0.9973604","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","25.858297","(1.0, 0.0, 0.0)","72.17073","8.2736845","1.0","1.0","0.35977018","1.5","(74.27268, 0.0, 0.0)","0.97427064","0.997361","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","25.991467","(1.0, 0.0, 0.0)","72.04338","8.358145","1.0","1.0","0.36186123","1.5","(74.1417, 0.0, 0.0)","0.97426903","0.99736154","0.0"
