"Real wind","lastSailRotation","lastRudderRotation","speed","Ship direction","acceleration","friction","sailForcing","mass","time","ropeLenght","Apparent wind","velaOverShip","windOverVela","rudderRotation"
"(100.0, 0.0, 0.0)","0.0","0.0","1.8046619","(1.0, 0.0, 0.0)","95.71011","0.027871419","1.0","1.0","0.057272907","1.5","(98.506775, 0.0, 0.0)","0.97413915","0.99740314","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","2.120018","(1.0, 0.0, 0.0)","95.40739","0.040710054","1.0","1.0","0.06057968","1.5","(98.195335, 0.0, 0.0)","0.9741373","0.99740374","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","2.5373857","(1.0, 0.0, 0.0)","95.10086","0.056180954","1.0","1.0","0.064970955","1.5","(97.87998, 0.0, 0.0)","0.9741354","0.99740434","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","2.832941","(1.0, 0.0, 0.0)","94.69517","0.08047908","1.0","1.0","0.06809473","1.5","(97.462616, 0.0, 0.0)","0.9741328","0.9974052","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","3.1356921","(1.0, 0.0, 0.0)","94.4079","0.10031943","1.0","1.0","0.071304984","1.5","(97.16706, 0.0, 0.0)","0.9741311","0.99740565","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","3.4978297","(1.0, 0.0, 0.0)","94.113625","0.122907065","1.0","1.0","0.07515789","1.5","(96.86431, 0.0, 0.0)","0.97412926","0.9974063","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","3.7852876","(1.0, 0.0, 0.0)","93.76162","0.15293516","1.0","1.0","0.078228734","1.5","(96.50217, 0.0, 0.0)","0.9741272","0.9974069","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","4.076407","(1.0, 0.0, 0.0)","93.48221","0.17910503","1.0","1.0","0.08134888","1.5","(96.214714, 0.0, 0.0)","0.9741253","0.9974075","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","4.356006","(1.0, 0.0, 0.0)","93.19924","0.20771368","1.0","1.0","0.0843556","1.5","(95.92359, 0.0, 0.0)","0.9741236","0.9974081","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","4.627282","(1.0, 0.0, 0.0)","92.927475","0.23718485","1.0","1.0","0.08728229","1.5","(95.644, 0.0, 0.0)","0.9741219","0.99740857","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","4.90261","(1.0, 0.0, 0.0)","92.66381","0.26764673","1.0","1.0","0.09026215","1.5","(95.37272, 0.0, 0.0)","0.97412044","0.9974091","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","5.172693","(1.0, 0.0, 0.0)","92.39619","0.30044478","1.0","1.0","0.09319478","1.5","(95.09739, 0.0, 0.0)","0.97411877","0.99740964","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","5.437533","(1.0, 0.0, 0.0)","92.13369","0.33445936","1.0","1.0","0.096079774","1.5","(94.82731, 0.0, 0.0)","0.9741173","0.9974101","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","5.712179","(1.0, 0.0, 0.0)","91.87625","0.36958456","1.0","1.0","0.09908116","1.5","(94.56247, 0.0, 0.0)","0.97411555","0.99741066","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","5.9842854","(1.0, 0.0, 0.0)","91.60931","0.40786237","1.0","1.0","0.10206473","1.5","(94.28782, 0.0, 0.0)","0.97411406","0.99741113","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","6.2520223","(1.0, 0.0, 0.0)","91.344826","0.4476459","1.0","1.0","0.10501023","1.5","(94.01572, 0.0, 0.0)","0.9741124","0.99741167","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","6.5731783","(1.0, 0.0, 0.0)","91.0846","0.4885973","1.0","1.0","0.10855515","1.5","(93.74798, 0.0, 0.0)","0.9741109","0.99741215","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","6.856477","(1.0, 0.0, 0.0)","90.77244","0.5400834","1.0","1.0","0.11169481","1.5","(93.42682, 0.0, 0.0)","0.974109","0.99741274","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","7.126273","(1.0, 0.0, 0.0)","90.497086","0.5876409","1.0","1.0","0.11469557","1.5","(93.143524, 0.0, 0.0)","0.9741073","0.9974132","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","7.399989","(1.0, 0.0, 0.0)","90.23486","0.6347971","1.0","1.0","0.117750436","1.5","(92.873726, 0.0, 0.0)","0.97410583","0.99741375","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","7.6655684","(1.0, 0.0, 0.0)","89.968834","0.68449795","1.0","1.0","0.12072497","1.5","(92.60001, 0.0, 0.0)","0.97410434","0.99741423","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","7.929501","(1.0, 0.0, 0.0)","89.71071","0.73451173","1.0","1.0","0.1236913","1.5","(92.334435, 0.0, 0.0)","0.97410285","0.9974147","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","8.188794","(1.0, 0.0, 0.0)","89.45417","0.78596234","1.0","1.0","0.1266156","1.5","(92.070496, 0.0, 0.0)","0.9741013","0.9974152","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","8.454096","(1.0, 0.0, 0.0)","89.20215","0.8382044","1.0","1.0","0.12961797","1.5","(91.8112, 0.0, 0.0)","0.9740998","0.99741566","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","8.716533","(1.0, 0.0, 0.0)","88.9443","0.8933967","1.0","1.0","0.13259849","1.5","(91.545906, 0.0, 0.0)","0.9740983","0.99741614","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","8.979809","(1.0, 0.0, 0.0)","88.68923","0.9497243","1.0","1.0","0.13559915","1.5","(91.28347, 0.0, 0.0)","0.97409683","0.9974166","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","9.233761","(1.0, 0.0, 0.0)","88.433334","1.007962","1.0","1.0","0.13850394","1.5","(91.02019, 0.0, 0.0)","0.97409534","0.9974171","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","9.489554","(1.0, 0.0, 0.0)","88.1865","1.0657792","1.0","1.0","0.14144002","1.5","(90.766235, 0.0, 0.0)","0.97409385","0.9974175","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","9.736033","(1.0, 0.0, 0.0)","87.93789","1.1256455","1.0","1.0","0.14427924","1.5","(90.510445, 0.0, 0.0)","0.9740923","0.997418","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","9.994545","(1.0, 0.0, 0.0)","87.69834","1.1848793","1.0","1.0","0.14726734","1.5","(90.26397, 0.0, 0.0)","0.974091","0.99741846","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","10.229432","(1.0, 0.0, 0.0)","87.44708","1.2486366","1.0","1.0","0.1499923","1.5","(90.005455, 0.0, 0.0)","0.9740895","0.99741894","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","10.471053","(1.0, 0.0, 0.0)","87.21879","1.3080161","1.0","1.0","0.15280478","1.5","(89.77057, 0.0, 0.0)","0.9740882","0.99741936","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","10.701011","(1.0, 0.0, 0.0)","86.983955","1.3705369","1.0","1.0","0.15549077","1.5","(89.528946, 0.0, 0.0)","0.9740869","0.9974198","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","10.922934","(1.0, 0.0, 0.0)","86.76045","1.4313953","1.0","1.0","0.15809156","1.5","(89.29899, 0.0, 0.0)","0.97408557","0.9974202","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","11.139523","(1.0, 0.0, 0.0)","86.54477","1.4913809","1.0","1.0","0.16063806","1.5","(89.077065, 0.0, 0.0)","0.97408444","0.99742055","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","11.361471","(1.0, 0.0, 0.0)","86.33426","1.551112","1.0","1.0","0.1632559","1.5","(88.86047, 0.0, 0.0)","0.9740831","0.99742097","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","11.579367","(1.0, 0.0, 0.0)","86.118546","1.6135378","1.0","1.0","0.1658344","1.5","(88.63853, 0.0, 0.0)","0.974082","0.9974213","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","11.823483","(1.0, 0.0, 0.0)","85.90676","1.6760216","1.0","1.0","0.16873258","1.5","(88.42063, 0.0, 0.0)","0.9740807","0.99742174","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","12.080481","(1.0, 0.0, 0.0)","85.66951","1.7474344","1.0","1.0","0.17179492","1.5","(88.17651, 0.0, 0.0)","0.9740794","0.99742216","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","12.333516","(1.0, 0.0, 0.0)","85.41974","1.8242251","1.0","1.0","0.17482182","1.5","(87.91952, 0.0, 0.0)","0.97407806","0.9974226","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","12.580562","(1.0, 0.0, 0.0)","85.173805","1.9014452","1.0","1.0","0.17778854","1.5","(87.66648, 0.0, 0.0)","0.97407657","0.99742305","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","12.828718","(1.0, 0.0, 0.0)","84.93371","1.9783818","1.0","1.0","0.18078","1.5","(87.41944, 0.0, 0.0)","0.9740752","0.9974234","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","13.074911","(1.0, 0.0, 0.0)","84.69253","2.0572","1.0","1.0","0.18375927","1.5","(87.17128, 0.0, 0.0)","0.9740739","0.9974239","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","13.318061","(1.0, 0.0, 0.0)","84.45325","2.1369164","1.0","1.0","0.18671311","1.5","(86.92509, 0.0, 0.0)","0.9740726","0.99742424","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","13.554069","(1.0, 0.0, 0.0)","84.21694","2.2171342","1.0","1.0","0.18959126","1.5","(86.68194, 0.0, 0.0)","0.97407126","0.9974247","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","13.789761","(1.0, 0.0, 0.0)","83.98756","2.2964096","1.0","1.0","0.19247642","1.5","(86.44593, 0.0, 0.0)","0.97406995","0.9974251","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","14.049452","(1.0, 0.0, 0.0)","83.7585","2.3769689","1.0","1.0","0.19566745","1.5","(86.210236, 0.0, 0.0)","0.97406864","0.99742556","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","14.32161","(1.0, 0.0, 0.0)","83.5061","2.4673388","1.0","1.0","0.19902582","1.5","(85.95055, 0.0, 0.0)","0.97406715","0.99742603","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","14.579142","(1.0, 0.0, 0.0)","83.241615","2.5638566","1.0","1.0","0.20221792","1.5","(85.67839, 0.0, 0.0)","0.97406584","0.99742645","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","14.818644","(1.0, 0.0, 0.0)","82.99132","2.6568923","1.0","1.0","0.20519923","1.5","(85.42086, 0.0, 0.0)","0.97406435","0.9974269","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","15.048179","(1.0, 0.0, 0.0)","82.75855","2.7449024","1.0","1.0","0.20806792","1.5","(85.18136, 0.0, 0.0)","0.974063","0.99742734","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","15.276311","(1.0, 0.0, 0.0)","82.53548","2.830596","1.0","1.0","0.21093014","1.5","(84.95182, 0.0, 0.0)","0.97406185","0.9974277","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","15.499621","(1.0, 0.0, 0.0)","82.31376","2.9170709","1.0","1.0","0.21374273","1.5","(84.72369, 0.0, 0.0)","0.97406054","0.9974281","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","15.710676","(1.0, 0.0, 0.0)","82.096725","3.0029783","1.0","1.0","0.21641114","1.5","(84.50038, 0.0, 0.0)","0.9740594","0.9974284","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","15.920421","(1.0, 0.0, 0.0)","81.89162","3.085317","1.0","1.0","0.21907267","1.5","(84.28932, 0.0, 0.0)","0.97405833","0.99742883","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","16.130129","(1.0, 0.0, 0.0)","81.687775","3.1682475","1.0","1.0","0.22174343","1.5","(84.07958, 0.0, 0.0)","0.9740572","0.9974292","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","16.337276","(1.0, 0.0, 0.0)","81.48396","3.2522633","1.0","1.0","0.22439131","1.5","(83.86987, 0.0, 0.0)","0.97405607","0.9974295","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","16.557724","(1.0, 0.0, 0.0)","81.282646","3.3363328","1.0","1.0","0.2272195","1.5","(83.66272, 0.0, 0.0)","0.97405493","0.9974299","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","16.779934","(1.0, 0.0, 0.0)","81.068405","3.4269779","1.0","1.0","0.2300815","1.5","(83.442276, 0.0, 0.0)","0.9740538","0.99743026","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","16.999887","(1.0, 0.0, 0.0)","80.85245","3.5195775","1.0","1.0","0.23292574","1.5","(83.22006, 0.0, 0.0)","0.97405267","0.9974306","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","17.204308","(1.0, 0.0, 0.0)","80.638695","3.6124523","1.0","1.0","0.23557964","1.5","(83.000114, 0.0, 0.0)","0.97405154","0.997431","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","17.372126","(1.0, 0.0, 0.0)","80.44002","3.6998525","1.0","1.0","0.23776647","1.5","(82.79569, 0.0, 0.0)","0.9740504","0.99743134","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","17.53878","(1.0, 0.0, 0.0)","80.276924","3.7723842","1.0","1.0","0.23994483","1.5","(82.62788, 0.0, 0.0)","0.97404945","0.99743164","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","17.705112","(1.0, 0.0, 0.0)","80.11495","3.8451104","1.0","1.0","0.24212568","1.5","(82.46122, 0.0, 0.0)","0.9740485","0.99743193","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","17.865944","(1.0, 0.0, 0.0)","79.95332","3.9183877","1.0","1.0","0.2442409","1.5","(82.29489, 0.0, 0.0)","0.9740478","0.9974322","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","18.060318","(1.0, 0.0, 0.0)","79.797005","3.9898994","1.0","1.0","0.24680495","1.5","(82.134056, 0.0, 0.0)","0.9740468","0.9974325","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","18.224327","(1.0, 0.0, 0.0)","79.60811","4.0771885","1.0","1.0","0.24897636","1.5","(81.93968, 0.0, 0.0)","0.9740459","0.99743277","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","18.390768","(1.0, 0.0, 0.0)","79.448715","4.151576","1.0","1.0","0.25118682","1.5","(81.77567, 0.0, 0.0)","0.9740449","0.99743307","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","18.553244","(1.0, 0.0, 0.0)","79.28697","4.227754","1.0","1.0","0.25335145","1.5","(81.60923, 0.0, 0.0)","0.9740442","0.9974333","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","18.714716","(1.0, 0.0, 0.0)","79.12907","4.3027854","1.0","1.0","0.2555094","1.5","(81.446754, 0.0, 0.0)","0.97404325","0.9974336","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","18.879072","(1.0, 0.0, 0.0)","78.972145","4.3780074","1.0","1.0","0.25771275","1.5","(81.285286, 0.0, 0.0)","0.9740425","0.99743384","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","19.04166","(1.0, 0.0, 0.0)","78.81241","4.455242","1.0","1.0","0.25989932","1.5","(81.120926, 0.0, 0.0)","0.9740415","0.99743414","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","19.203794","(1.0, 0.0, 0.0)","78.65441","4.5323105","1.0","1.0","0.2620867","1.5","(80.95834, 0.0, 0.0)","0.9740408","0.9974344","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","19.36696","(1.0, 0.0, 0.0)","78.49683","4.609822","1.0","1.0","0.264295","1.5","(80.7962, 0.0, 0.0)","0.97403985","0.9974347","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","19.526928","(1.0, 0.0, 0.0)","78.33827","4.6884894","1.0","1.0","0.266467","1.5","(80.63304, 0.0, 0.0)","0.9740391","0.9974349","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","19.682243","(1.0, 0.0, 0.0)","78.1828","4.766261","1.0","1.0","0.26858255","1.5","(80.47307, 0.0, 0.0)","0.9740381","0.9974352","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","19.844189","(1.0, 0.0, 0.0)","78.03187","4.842384","1.0","1.0","0.27079523","1.5","(80.31776, 0.0, 0.0)","0.9740374","0.99743545","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","20.004763","(1.0, 0.0, 0.0)","77.87448","4.922398","1.0","1.0","0.27299634","1.5","(80.15581, 0.0, 0.0)","0.97403663","0.9974356","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","20.161762","(1.0, 0.0, 0.0)","77.71844","5.0023813","1.0","1.0","0.27515543","1.5","(79.99524, 0.0, 0.0)","0.9740357","0.997436","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","20.318556","(1.0, 0.0, 0.0)","77.565865","5.081208","1.0","1.0","0.27731857","1.5","(79.83824, 0.0, 0.0)","0.97403497","0.9974362","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","20.480095","(1.0, 0.0, 0.0)","77.41348","5.1605463","1.0","1.0","0.2795543","1.5","(79.68144, 0.0, 0.0)","0.9740342","0.99743646","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","20.641851","(1.0, 0.0, 0.0)","77.25649","5.2429285","1.0","1.0","0.2818005","1.5","(79.519905, 0.0, 0.0)","0.97403324","0.99743676","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","20.799913","(1.0, 0.0, 0.0)","77.099304","5.3260756","1.0","1.0","0.28400275","1.5","(79.35815, 0.0, 0.0)","0.97403246","0.997437","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","20.954853","(1.0, 0.0, 0.0)","76.9457","5.4079547","1.0","1.0","0.28616858","1.5","(79.20009, 0.0, 0.0)","0.97403175","0.99743724","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","21.105076","(1.0, 0.0, 0.0)","76.79512","5.4888234","1.0","1.0","0.2882753","1.5","(79.04515, 0.0, 0.0)","0.9740308","0.99743754","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","21.25719","(1.0, 0.0, 0.0)","76.64913","5.567803","1.0","1.0","0.2904153","1.5","(78.89493, 0.0, 0.0)","0.97403","0.9974378","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","21.40993","(1.0, 0.0, 0.0)","76.50131","5.648352","1.0","1.0","0.29257098","1.5","(78.74281, 0.0, 0.0)","0.9740293","0.997438","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","21.561684","(1.0, 0.0, 0.0)","76.352875","5.7298136","1.0","1.0","0.29471976","1.5","(78.59007, 0.0, 0.0)","0.9740285","0.99743825","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","21.715399","(1.0, 0.0, 0.0)","76.2054","5.8113275","1.0","1.0","0.2969034","1.5","(78.43832, 0.0, 0.0)","0.97402775","0.9974385","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","21.862371","(1.0, 0.0, 0.0)","76.056015","5.8944817","1.0","1.0","0.29899818","1.5","(78.2846, 0.0, 0.0)","0.97402704","0.9974387","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","22.01176","(1.0, 0.0, 0.0)","75.913185","5.974541","1.0","1.0","0.30113417","1.5","(78.13763, 0.0, 0.0)","0.97402626","0.99743897","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","22.159983","(1.0, 0.0, 0.0)","75.768005","6.05647","1.0","1.0","0.3032604","1.5","(77.988235, 0.0, 0.0)","0.9740255","0.9974392","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","22.30241","(1.0, 0.0, 0.0)","75.62398","6.1383104","1.0","1.0","0.30531013","1.5","(77.84002, 0.0, 0.0)","0.9740248","0.99743944","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","22.443325","(1.0, 0.0, 0.0)","75.48554","6.2174687","1.0","1.0","0.30734447","1.5","(77.697586, 0.0, 0.0)","0.974024","0.9974396","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","22.580734","(1.0, 0.0, 0.0)","75.3486","6.2962856","1.0","1.0","0.3093344","1.5","(77.55667, 0.0, 0.0)","0.9740232","0.99743986","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","22.71853","(1.0, 0.0, 0.0)","75.21507","6.3736196","1.0","1.0","0.31133604","1.5","(77.419266, 0.0, 0.0)","0.9740225","0.99744016","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","22.871527","(1.0, 0.0, 0.0)","75.08117","6.451646","1.0","1.0","0.31356534","1.5","(77.28147, 0.0, 0.0)","0.9740219","0.99744034","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","23.013212","(1.0, 0.0, 0.0)","74.93249","6.5388346","1.0","1.0","0.31563696","1.5","(77.12847, 0.0, 0.0)","0.9740212","0.9974406","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","23.155132","(1.0, 0.0, 0.0)","74.79479","6.620099","1.0","1.0","0.31771865","1.5","(76.986786, 0.0, 0.0)","0.9740204","0.99744076","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","23.290255","(1.0, 0.0, 0.0)","74.656876","6.702002","1.0","1.0","0.31970707","1.5","(76.844864, 0.0, 0.0)","0.97401965","0.99744105","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","23.42603","(1.0, 0.0, 0.0)","74.52556","6.78045","1.0","1.0","0.32171127","1.5","(76.70975, 0.0, 0.0)","0.9740189","0.9974413","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","23.562284","(1.0, 0.0, 0.0)","74.39362","6.859736","1.0","1.0","0.32372883","1.5","(76.573975, 0.0, 0.0)","0.97401834","0.9974414","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","23.697937","(1.0, 0.0, 0.0)","74.26121","6.939766","1.0","1.0","0.32574385","1.5","(76.43771, 0.0, 0.0)","0.97401756","0.9974417","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","23.833368","(1.0, 0.0, 0.0)","74.12939","7.0199027","1.0","1.0","0.32776192","1.5","(76.30206, 0.0, 0.0)","0.97401685","0.99744195","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","23.96985","(1.0, 0.0, 0.0)","73.99778","7.1003675","1.0","1.0","0.32980207","1.5","(76.16663, 0.0, 0.0)","0.97401625","0.9974421","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","24.11093","(1.0, 0.0, 0.0)","73.865135","7.1819215","1.0","1.0","0.33191773","1.5","(76.03015, 0.0, 0.0)","0.9740155","0.99744236","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","24.242163","(1.0, 0.0, 0.0)","73.72804","7.266711","1.0","1.0","0.33389232","1.5","(75.88907, 0.0, 0.0)","0.97401476","0.9974426","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","24.373371","(1.0, 0.0, 0.0)","73.60051","7.34603","1.0","1.0","0.3358727","1.5","(75.757835, 0.0, 0.0)","0.97401416","0.9974428","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","24.511301","(1.0, 0.0, 0.0)","73.473","7.425765","1.0","1.0","0.33796108","1.5","(75.62663, 0.0, 0.0)","0.97401345","0.99744296","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","24.640715","(1.0, 0.0, 0.0)","73.338974","7.510049","1.0","1.0","0.339927","1.5","(75.4887, 0.0, 0.0)","0.97401285","0.9974432","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","24.775671","(1.0, 0.0, 0.0)","73.2132","7.58956","1.0","1.0","0.34198353","1.5","(75.35928, 0.0, 0.0)","0.9740121","0.99744344","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","24.905785","(1.0, 0.0, 0.0)","73.08206","7.672923","1.0","1.0","0.34397277","1.5","(75.22433, 0.0, 0.0)","0.97401154","0.9974436","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","25.041033","(1.0, 0.0, 0.0)","72.95561","7.753726","1.0","1.0","0.34604707","1.5","(75.094215, 0.0, 0.0)","0.97401077","0.99744385","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","25.180336","(1.0, 0.0, 0.0)","72.824196","7.8381667","1.0","1.0","0.34819067","1.5","(74.95897, 0.0, 0.0)","0.9740102","0.99744403","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","25.307499","(1.0, 0.0, 0.0)","72.68881","7.9256163","1.0","1.0","0.3501542","1.5","(74.819664, 0.0, 0.0)","0.97400945","0.9974443","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","25.43555","(1.0, 0.0, 0.0)","72.56525","8.005869","1.0","1.0","0.35213766","1.5","(74.692505, 0.0, 0.0)","0.9740089","0.99744445","0.0"
